"","SurveyDate","SurveyYear","SurveyType","location","site_number","siteID","latitude","longitude","GyrfalconTerritory","Status","common_name"
"540","5/15/2016",2016,"occupancy/early survey","Seward Peninsula","699A","699-13A (699C)",64.66341667,-164.3284167,"T163","vacant","NULL"
"541","5/15/2016",2016,"occupancy/early survey","Seward Peninsula","865","865-14 (WPT001 DAY2",64.69511667,-164.2298667,"T167","vacant","NULL"
"542","5/15/2016",2016,"occupancy/early survey","Seward Peninsula","700","700-08",64.69323,-164.17967,"T031","vacant","NULL"
"543","5/15/2016",2016,"occupancy/early survey","Seward Peninsula","432","453-13 (453A; 453F1",64.69497,-164.18168,"T031","occupied","Gyrfalcon"
"544","5/15/2016",2016,"occupancy/early survey","Seward Peninsula","452","452-13 (452G)",64.69475,-164.1831167,"T031","occupied","Rough_legged Hawk"
"545","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","185","185-08 (185A; 185-Z",64.57043,-165.78868,"T069","occupied","Gyrfalcon"
"546","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","2","002-13 (002-Z; 002A",64.55216667,-165.8746167,"T042","vacant","NULL"
"547","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","3","003-14 (003-Z; OO3A",64.5503,-165.86715,"T042","occupied","Rough_legged Hawk"
"548","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","186A","186-14A (186-08A; 1",64.5506,-165.86285,"T042","vacant","NULL"
"549","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","546","546-14 (546-Z; 546-",64.56526667,-166.01725,"T111","vacant","NULL"
"550","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","523","523-08 (523A; 523-Z",64.56936667,-166.0435333,"T070","vacant","NULL"
"551","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","856","856-13 (546C; 855-1",64.56818333,-166.0474,"T070","vacant","NULL"
"552","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","855","855-14 (189-14; 189",64.56836667,-166.0502,"T070","vacant","NULL"
"553","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","189","189-14 (546E; 008-9",64.56858333,-166.0556,"T070","occupied","NULL"
"554","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","192A","192-14A (192-Z; 192",64.63935,-166.0559833,"T071","occupied","Rough_legged Hawk"
"555","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","11","011-14 (011-Z; 011F",64.68563333,-166.2962333,"T046","vacant","NULL"
"556","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","664A","664-14A (664G; 664-",64.74568333,-166.3797167,"T045","vacant","NULL"
"557","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","664B","664-14B (664G; 664-",64.74523333,-166.3796167,"T045","vacant","NULL"
"558","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","196","629-08 (029-98; 262",64.7438,-166.3770667,"T045","vacant","NULL"
"559","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","199","199-14 (015F1; 199-",64.79321667,-166.2088167,"T076","occupied","Rough_legged Hawk"
"560","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","015A","015-14A (015-08)",64.77426667,-166.2015167,"T047","occupied","Rough_legged Hawk"
"561","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","194","194-14 (194-Z; 194A",64.69788333,-166.2057,"T072","occupied","Rough_legged Hawk"
"562","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","13","013-14 (013-02; 013",64.75438333,-166.3826167,"T025","occupied","Raven"
"563","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","320A","320-14A (320F; 320-",64.69471667,-166.121,"T085","occupied","Rough_legged Hawk"
"564","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","202","202-14 (202-Z; 202G",64.67898333,-166.0562667,"T148","occupied","Rough_legged Hawk"
"565","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","18","018-14 (018-Z; 018-",64.7221,-166.0194167,"T015","occupied","Rough_legged Hawk"
"566","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","526A","526-14A (526-Z; 526",64.7231,-166.0213,"T015","occupied","Raven"
"567","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","526B","526-14B (526-04; 52",64.72388,-166.02333,"T015","vacant","NULL"
"568","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","624","624-14 (624-08; 624",64.7249,-166.0243833,"T015","occupied","Gyrfalcon"
"569","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","625A","625-14A (625-Z; 625",64.72511667,-166.0283333,"T015","vacant","NULL"
"570","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","201","201-14 (201F; 201-Z",64.72608,-166.03143,"T015","vacant","NULL"
"571","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","210","277-14B (210-08; 27",64.6147,-165.7187167,"T149","vacant","NULL"
"572","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","209","277-14A (277-99; 27",64.61415,-165.7166333,"T149","occupied","Rough_legged Hawk"
"573","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","550","550-14 (550A; 550-1",64.61615,-165.6738667,"T112","vacant","NULL"
"574","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","22","022-14 (022-08; 022",64.60325,-165.6761333,"T048","occupied","Raven"
"575","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","213","213-13 (212F2; 281-",64.66823333,-165.4769,"T021","vacant","NULL"
"576","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","212","212-13 (212G)",64.66758333,-165.4752667,"T021","occupied","Golden Eagle"
"577","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","231","231-13 (231F2; 768-",64.66723333,-165.3456667,"T150","vacant","NULL"
"578","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","441","441-13 (441A)",64.6621,-165.3489333,"T150","occupied","Rough_legged Hawk"
"579","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","230","230-08",64.731,-165.32215,"T052","vacant","NULL"
"580","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","230","230-08",64.731,-165.32215,"T052","vacant","NULL"
"581","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","33","033-08",64.73032,-165.31505,"T052","occupied","Gyrfalcon"
"582","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","419A","419-13 (419-08; 419",64.73925,-165.3437833,"T158","vacant","NULL"
"583","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","215","215-13 (185-98; 283",64.79216667,-165.3486833,"T078","vacant","NULL"
"584","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","030A","030-14 (030-13; 030",64.75791667,-165.4499833,"T051","occupied","Rough_legged Hawk"
"585","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","218A","670-08 (218F1; 218-",64.75973,-165.42073,"T022","vacant","NULL"
"586","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","029A","029-14A (029-08; 02",64.7316,-165.42025,"T050","occupied","Rough_legged Hawk"
"587","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","28","028-13 (028-08; 028",64.73358,-165.43093,"T050","occupied","Gyrfalcon"
"588","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","026A","026-13 (026-08; 026",64.73188333,-165.5485167,"T049","vacant","NULL"
"589","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","225","225-08 (534D)",64.80917,-165.20342,"T023","occupied","Raven"
"590","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","534","534-08 (534F)",64.80552,-165.1991,"T023","occupied","Rough_legged Hawk"
"591","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","226","226-08 (535A)",64.80402,-165.19765,"T023","occupied","Rough_legged Hawk"
"592","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","535","535-08 (226B)",64.80668,-165.19303,"T023","occupied","Gyrfalcon"
"593","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","418","418-13 (418F)",64.79293333,-165.1057333,"T095","occupied","Golden Eagle"
"594","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","76","076-08",64.76511667,-164.7798167,"T178","occupied","Rough_legged Hawk"
"595","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","74","074-08 (074A; 074F)",64.75656667,-164.7627,"T005","vacant","NULL"
"596","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","65","065-08 <065-13>",64.63833333,-165.0273167,"T074","occupied","Peregrin Falcon"
"597","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","208","208-14 (208-08; 208",64.64868,-165.64315,"T024","vacant","NULL"
"598","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","208","208-14 (208-08; 208",64.64868,-165.64315,"T024","vacant","NULL"
"599","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","493","493-08",65.08998333,-166.2386333,"T104","vacant","NULL"
"600","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","493","493-08",65.08998333,-166.2386333,"T104","vacant","NULL"
"601","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","254","254-14 (254-08; 254",65.09468,-166.21857,"T081","occupied","Gyrfalcon"
"602","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","343A","343-14A (343-08)",65.12791667,-166.1798333,"T082","vacant","NULL"
"603","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","256A","256-14A (256-08; 25",65.13106667,-166.1710667,"T082","occupied","Rough_legged Hawk"
"604","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","256B","256-14B (256-08; 25",65.13068,-166.16913,"T082","vacant","NULL"
"605","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","258","538-08 (258-02; 499",65.19431667,-166.2111667,"T108","vacant","NULL"
"606","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","349","349-14 (349A2; 349-",65.19573333,-166.0379333,"T088","occupied","Gyrfalcon"
"607","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","633B","633-08B",64.81913,-165.90927,"T016","vacant","NULL"
"608","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","633A","633-14A",64.81816667,-165.9081333,"T016","vacant","NULL"
"609","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","203","203-14 (203-08)",64.8173,-165.9076167,"T016","vacant","NULL"
"610","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","438","438-08 (632-08; 203",64.81603,-165.9062,"T016","occupied","Gyrfalcon"
"611","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","020A","020-14A (020-08; 02",64.7669,-165.8467,"T139","occupied","Rough_legged Hawk"
"612","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","020B","020-14B (754-08; 01",64.76688,-165.84432,"T139","vacant","NULL"
"613","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","849","849-12",64.73105,-165.7179833,"T171","vacant","NULL"
"614","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","665","665-14 (665-09; 204",64.72742,-165.73535,"T017","vacant","NULL"
"615","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","206","206-14 (206-13; 206",64.72393,-165.71218,"T134","vacant","NULL"
"616","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","207B","747-08",64.70968,-165.67407,"T077","vacant","NULL"
"617","6/25/2016",2016,"productivity/comprehensive survey","Seward Peninsula","207A","207-14 (207A; 207D;",64.70973333,-165.6712667,"T077","vacant","NULL"
"618","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","115B","115-14B (115-08; 15",65.41956667,-164.6450667,"T061","vacant","NULL"
"619","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","115A","115-14A (115-08; 15",65.4196,-164.6476,"T061","vacant","NULL"
"620","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","738","738-08 (121D)",65.5427,-164.7325167,"T011","vacant","NULL"
"621","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","122","122-08",65.54395,-164.72363,"T011","vacant","NULL"
"622","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","121","121-08 (121A; 166-9",65.52398,-164.70965,"T064","occupied","Rough_legged Hawk"
"623","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","416","416-14 (416-08)",65.51648333,-164.7049333,"T172","occupied","Gyrfalcon"
"624","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","120","120-10 (120F; 165-9",65.45757,-164.7042,"T010","occupied","Rough_legged Hawk"
"625","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","116","116-08 (116F)",65.45461667,-164.6820333,"T010","vacant","NULL"
"626","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","56","056-08",65.18608333,-164.8474167,"T054","occupied","Peregrin Falcon"
"627","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","56","056-08",65.18608333,-164.8474167,"T054","occupied","NULL"
"628","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","109A","109A-08",65.13543333,-164.9189167,"T098","vacant","NULL"
"629","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","055A","055-08A (055F)",65.13583333,-164.8765,"T053","occupied","Rough_legged Hawk"
"630","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","545","545-08 (545F)",65.05245,-164.79405,"T110","occupied","Rough_legged Hawk"
"631","6/28/2016",2016,"productivity/comprehensive survey","Seward Peninsula","60","060-13 (060A; 179-9",65.2143,-164.3246667,"T056","occupied","Rough_legged Hawk"
"632","6/28/2016",2016,"productivity/comprehensive survey","Seward Peninsula","420","420-08",65.21498333,-164.39085,"T159","occupied","Rough_legged Hawk"
"633","6/28/2016",2016,"productivity/comprehensive survey","Seward Peninsula","708","708-08",65.18121667,-164.38935,"T185","occupied","Rough_legged Hawk"
"634","6/28/2016",2016,"productivity/comprehensive survey","Seward Peninsula","134","134-08 (134F)",65.1213,-164.3340667,"T065","occupied","Rough_legged Hawk"
"635","6/28/2016",2016,"productivity/comprehensive survey","Seward Peninsula","135","135-08  (135F)",65.06423333,-164.3084333,"T066","occupied","Rough_legged Hawk"
"636","6/28/2016",2016,"productivity/comprehensive survey","Seward Peninsula","136","136-08",65.02468333,-164.4249,"T135","occupied","Rough_legged Hawk"
"637","6/28/2016",2016,"productivity/comprehensive survey","Seward Peninsula","172","172-08 (421D)",64.94048333,-164.42335,"T020","occupied","Raven"
"638","6/28/2016",2016,"productivity/comprehensive survey","Seward Peninsula","173","173-13 (173F; 232-9",64.9431,-164.4240667,"T020","occupied","Gyrfalcon"
"639","6/28/2016",2016,"productivity/comprehensive survey","Seward Peninsula","173","173-13 (173F; 232-9",64.9431,-164.4240667,"T020","occupied","NULL"
"640","6/28/2016",2016,"productivity/comprehensive survey","Seward Peninsula","81","081-13 (141B)",64.73193333,-164.7174833,"T006","vacant","NULL"
"641","6/28/2016",2016,"productivity/comprehensive survey","Seward Peninsula","141","141-13 (141F)",64.72856667,-164.7282833,"T006","vacant","NULL"
"642","6/28/2016",2016,"productivity/comprehensive survey","Seward Peninsula","424","424-13 <424-08>",64.73233333,-164.7342833,"T006","vacant","NULL"
"643","6/28/2016",2016,"productivity/comprehensive survey","Seward Peninsula","45","045-13 (045A; 141C)",64.73341667,-164.7300667,"T006","vacant","NULL"
"644","6/28/2016",2016,"productivity/comprehensive survey","Seward Peninsula","78","078-13 <078-08>",64.73813333,-164.733,"T179","occupied","Rough_legged Hawk"
"645","6/28/2016",2016,"productivity/comprehensive survey","Seward Peninsula","79","079-13 (079A)",64.74467,-164.74073,"T168","occupied","Gyrfalcon"
"646","6/28/2016",2016,"productivity/comprehensive survey","Seward Peninsula","70","070-13 (070F; 207C;",64.72661667,-164.7832333,"T004","occupied","Rough_legged Hawk"
"647","6/28/2016",2016,"productivity/comprehensive survey","Seward Peninsula","069B","762-13 (069; 070E)",64.72448333,-164.7926333,"T175","occupied","Gyrfalcon"
"648","6/28/2016",2016,"productivity/comprehensive survey","Seward Peninsula","069A","069-13 (762)",64.72405,-164.79432,"T175","vacant","NULL"
"649","6/28/2016",2016,"productivity/comprehensive survey","Seward Peninsula","826","826-13 (826F)",64.7058,-164.8936167,"T132","occupied","Rough_legged Hawk"
"650","6/26/2016",2016,"productivity/comprehensive survey","Seward Peninsula","102","102-15 (102-08;102F",64.90371667,-164.8599167,"T060","vacant","NULL"
"651","6/28/2016",2016,"productivity/comprehensive survey","Seward Peninsula","699A","699-13A (699C)",64.66341667,-164.3284167,"T163","vacant","NULL"
"652","6/28/2016",2016,"productivity/comprehensive survey","Seward Peninsula","865","865-14 (WPT001 DAY2",64.69511667,-164.2298667,"T167","vacant","NULL"
"653","6/28/2016",2016,"productivity/comprehensive survey","Seward Peninsula","700","700-08",64.69323,-164.17967,"T031","vacant","NULL"
